H_TENURE,GEREG,HEFAMINC,HH5TO18,HNUMFAM,H_NUMPER,H_YEAR,H_MONTH,HHINC,HWSVAL,HSEVAL,HEARNVAL,HFRVAL,HANNVAL,HCSPVAL,HDISVAL,HDIVVAL,HEDVAL,HFINVAL,HINTVAL,HOIVAL,HOTHVAL,HPAWVAL,HPENVAL,HRNTVAL,HSSIVAL,HSSVAL,HSURVAL,HUCVAL,HVETVAL,HWCVAL,HPROP_VAL
1,1,15,0,1,3,2020,3,41,73000,57000,130000,0,0,0,0,0,7500,0,3080,0,10580,0,0,0,0,0,0,0,0,0,250000
1,1,16,0,1,2,2020,3,41,89800,0,89800,0,0,0,0,0,0,0,604,0,14352,0,0,0,0,13748,0,0,0,0,400000
1,1,16,0,1,3,2020,3,31,54000,-9999,44001,0,0,0,0,1,0,0,15325,0,31352,0,0,0,0,13626,0,2400,0,0,130000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,7,0,1,1,2020,3,8,4000,0,4000,0,0,0,0,0,0,0,0,0,14826,0,0,0,0,14826,0,0,0,0,200000
1,1,15,0,1,2,2020,3,41,0,120000,120000,0,0,0,0,125,0,0,26065,0,100190,0,0,3000,0,71000,0,0,0,0,500000
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,12,0,1,1,2020,3,12,0,0,0,0,0,0,0,0,0,0,4,0,29494,0,0,0,0,16494,12996,0,0,0,40000
1,1,14,0,1,2,2020,3,41,0,0,0,0,0,0,0,38000,0,0,8041,0,181481,0,15000,0,0,55440,0,0,0,0,1000000
1,1,14,0,2,2,2020,3,41,105000,0,105000,0,0,0,0,0,0,0,40,0,3040,0,0,0,0,0,3000,0,0,0,170000
2,1,9,1,1,2,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,15,0,1,3,2020,3,2,4000,0,4000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,13,0,1,2,2020,3,41,120000,0,120000,0,0,0,0,0,0,0,50,0,8276,0,0,0,0,8226,0,0,0,0,0
1,1,14,0,1,2,2020,3,41,56000,40000,96000,0,0,0,0,35000,0,0,96999,0,131999,0,0,0,0,0,0,0,0,0,900000
1,1,14,0,1,2,2020,3,41,43000,63000,106000,0,0,0,0,0,0,0,5001,0,5001,0,0,0,0,0,0,0,0,0,240000
2,1,5,0,1,1,2020,3,2,0,0,0,0,0,0,0,0,0,0,0,0,2838,0,0,0,0,2838,0,0,0,0,0
2,1,16,0,2,2,2020,3,41,167600,0,167600,0,0,0,0,5000,0,0,5807,0,10807,0,0,0,0,0,0,0,0,0,0
2,1,8,0,1,3,2020,3,35,84987,0,84987,0,0,0,0,0,0,0,876,0,876,0,0,0,0,0,0,0,0,0,0
2,1,10,4,2,8,2020,3,41,128000,0,128000,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0
2,1,14,0,1,2,2020,3,33,79000,0,79000,0,0,0,0,20,0,0,3325,0,3345,0,0,0,0,0,0,0,0,0,0
1,1,15,0,2,2,2020,3,41,104000,0,104000,0,0,0,0,0,0,0,10001,0,10001,0,0,0,0,0,0,0,0,0,250000
2,1,14,0,1,2,2020,3,41,108000,0,108000,0,0,0,0,400,0,0,15006,0,15406,0,0,0,0,0,0,0,0,0,0
2,1,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,11,0,1,2,2020,3,40,7000,0,7000,0,0,0,0,4000,0,0,41100,0,92620,0,0,0,0,35520,0,0,0,0,450000
