H_TENURE,GEREG,HEFAMINC,HH5TO18,HNUMFAM,H_NUMPER,H_YEAR,H_MONTH,HHINC,HWSVAL,HSEVAL,HEARNVAL,HFRVAL,HANNVAL,HCSPVAL,HDISVAL,HDIVVAL,HEDVAL,HFINVAL,HINTVAL,HOIVAL,HOTHVAL,HPAWVAL,HPENVAL,HRNTVAL,HSSIVAL,HSSVAL,HSURVAL,HUCVAL,HVETVAL,HWCVAL,HPROP_VAL
1,3,16,0,1,2,2020,3,41,202000,0,202000,0,0,0,0,2000,0,0,85587,0,139587,0,0,0,0,0,52000,0,0,0,525000
1,3,4,1,1,4,2020,3,35,35002,50000,85002,0,0,0,0,1500,0,0,15,0,1515,0,0,0,0,0,0,0,0,0,198000
2,3,1,0,2,3,2020,3,25,62000,0,62000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,14,0,5,5,2020,3,41,175000,0,175000,0,0,0,0,0,8600,0,4890,0,13490,0,0,0,0,0,0,0,0,0,0
2,3,14,0,1,2,2020,3,22,53000,0,53000,0,0,0,0,0,0,0,152,0,152,0,0,0,0,0,0,0,0,0,0
1,3,14,0,1,2,2020,3,15,30000,0,30000,0,0,0,0,0,0,0,0,0,6600,0,0,0,0,6600,0,0,0,0,135000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,12,0,1,1,2020,3,41,0,0,0,0,0,0,0,0,0,0,52395,0,157995,0,81600,0,0,24000,0,0,0,0,390000
1,3,13,0,1,2,2020,3,34,0,0,0,0,0,0,16800,0,0,0,0,0,83616,0,0,0,0,30816,0,0,36000,0,125000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,13,0,1,3,2020,3,13,30500,0,30500,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,0,20000
1,3,16,0,1,1,2020,3,41,0,0,0,0,0,0,0,100000,0,0,21000,0,167800,0,0,10000,0,16800,0,0,0,0,350000
2,3,13,0,1,2,2020,3,28,69000,0,69000,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0
1,3,11,3,3,5,2020,3,21,51220,0,51220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245000
1,3,7,0,1,1,2020,3,13,31000,0,31000,0,0,0,0,0,0,0,50,0,50,0,0,0,0,0,0,0,0,0,40000
1,3,14,0,1,1,2020,3,41,81000,25000,106000,0,0,0,0,2500,3500,5000,285,0,89886,0,0,1,0,0,0,78600,0,0,260000
1,3,13,0,1,2,2020,3,30,0,0,0,0,0,0,0,0,0,0,30,0,72766,0,0,0,0,24736,0,0,48000,0,180000
2,3,12,1,1,3,2020,3,24,58000,0,58000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,6,0,1,1,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9133,0,0,0,0,9133,0,0,0,0,56000
2,3,7,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,0,0,15612,0,5412,0,0,10200,0,0,0,0,0
1,3,14,0,1,1,2020,3,41,0,0,0,0,3000,0,0,12,0,0,2571,0,108430,0,36000,0,0,6456,6144,0,0,0,200000
1,3,6,0,1,1,2020,3,13,9457,0,9457,0,0,0,0,0,0,0,0,0,22962,0,0,0,0,22962,0,0,0,0,143000
1,3,11,0,1,1,2020,3,15,36000,0,36000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000
1,3,15,0,1,2,2020,3,13,0,0,0,0,0,0,0,0,0,0,0,0,32064,0,0,0,0,32064,0,0,0,0,300000
1,3,9,0,1,4,2020,3,29,800,70000,70800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
1,3,8,0,1,3,2020,3,41,100000,110000,210000,0,0,0,0,0,0,0,2003,0,21203,0,0,0,0,19200,0,0,0,0,175000
1,3,3,0,1,2,2020,3,37,0,0,0,0,0,0,0,0,0,0,0,0,90000,0,0,0,0,90000,0,0,0,0,5000
1,3,10,0,1,2,2020,3,41,160000,0,160000,0,0,0,0,0,0,0,67000,0,67000,0,0,0,0,0,0,0,0,0,250000
1,3,14,1,2,4,2020,3,31,0,0,0,0,0,192,0,0,0,0,800,0,77192,0,0,0,0,27600,0,0,48000,0,210000
1,3,2,0,1,2,2020,3,41,123000,0,123000,0,0,0,0,0,0,0,35,0,35,0,0,0,0,0,0,0,0,0,175000
1,3,8,0,1,3,2020,3,11,25000,0,25000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19000
1,3,12,0,1,3,2020,3,34,84000,0,84000,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,0,0,200000
2,3,11,0,1,1,2020,3,21,50000,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1,0,1,1,2020,3,8,0,0,0,0,0,0,0,0,14000,4000,0,0,18000,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,14,0,2,3,2020,3,41,118000,0,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,15,0,1,3,2020,3,41,138600,0,138600,0,0,0,0,0,0,0,12028,0,12028,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,14,0,1,3,2020,3,33,80000,0,80000,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
1,3,12,0,1,3,2020,3,31,75000,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000
1,3,16,2,1,5,2020,3,41,178600,0,178600,0,0,0,0,0,0,0,45500,0,45500,0,0,0,0,0,0,0,0,0,290000
1,3,11,1,1,3,2020,3,41,125000,0,125000,0,0,0,0,0,0,0,10007,0,10007,0,0,0,0,0,0,0,0,0,100000
1,3,14,3,1,6,2020,3,29,71000,0,71000,0,0,0,0,50,0,0,1053,0,1103,0,0,0,0,0,0,0,0,0,400000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,1,1,3,2020,3,5,11000,0,11000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000
2,3,4,0,1,1,2020,3,5,12000,0,12000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,15,0,1,2,2020,3,41,120000,0,120000,0,0,0,0,0,0,0,2,0,5762,0,0,0,0,0,0,0,5760,0,370000
1,3,15,4,1,6,2020,3,41,180000,0,180000,0,0,0,0,0,0,0,401,0,401,0,0,0,0,0,0,0,0,0,160000
1,3,14,1,1,3,2020,3,41,142000,0,142000,0,0,0,0,0,0,0,6207,0,6207,0,0,0,0,0,0,0,0,0,300000
2,3,11,1,1,2,2020,3,12,28000,0,28000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
1,3,13,2,2,5,2020,3,38,69000,0,69000,0,0,0,0,750,0,0,17029,6000,23779,0,0,0,0,0,0,0,0,0,180000
1,3,11,0,1,2,2020,3,12,0,0,0,0,0,0,0,0,0,0,0,0,28416,0,3408,0,0,25008,0,0,0,0,120000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,1,1,3,2020,3,19,23000,0,23000,0,0,500,0,0,0,0,2,0,22846,0,0,0,0,22344,0,0,0,0,160000
1,3,14,1,1,3,2020,3,3,0,0,0,0,0,5472,0,0,0,0,0,0,5472,0,0,0,0,0,0,0,0,0,85000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,8,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,740,0,0,0,0,740,0,0,0,0,0
1,3,3,0,1,2,2020,3,41,0,0,0,0,0,0,0,0,0,0,12100,0,196546,0,0,0,0,34446,0,0,0,0,700000
1,3,14,0,1,1,2020,3,38,0,40000,40000,0,0,0,0,600,0,0,5604,0,54704,0,0,48000,0,0,0,0,0,0,450000
1,3,10,0,1,2,2020,3,24,29000,0,29000,0,0,0,0,0,0,0,19,0,30783,0,2784,0,0,27980,0,0,0,0,200000
1,3,13,2,1,5,2020,3,29,70000,0,70000,0,0,0,0,0,0,0,51,0,51,0,0,0,0,0,0,0,0,0,90000
2,3,16,0,2,2,2020,3,41,203000,0,203000,0,0,0,0,0,0,0,5200,0,5200,0,0,0,0,0,0,0,0,0,0
2,3,10,2,1,5,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,5,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,0,0,15626,0,0,0,0,15626,0,0,0,0,0
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,0,1,4,2020,3,39,95000,0,95000,0,0,0,0,0,0,0,550,0,550,0,0,0,0,0,0,0,0,0,400000
1,3,13,1,1,5,2020,3,20,48500,0,48500,0,0,0,0,0,0,0,45,0,45,0,0,0,0,0,0,0,0,0,120000
1,3,12,0,1,1,2020,3,22,53000,0,53000,0,0,0,0,199,0,0,415,0,614,0,0,0,0,0,0,0,0,0,95000
1,3,13,0,1,2,2020,3,25,50000,0,50000,0,0,0,0,0,0,0,0,0,10908,0,0,0,0,10908,0,0,0,0,425000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,3,1,6,2020,3,22,54000,0,54000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25000
1,3,11,0,1,1,2020,3,22,53125,0,53125,0,0,0,0,60,0,0,17,0,77,0,0,0,0,0,0,0,0,0,201000
1,3,10,1,1,4,2020,3,16,31500,0,31500,0,0,0,0,0,0,0,8,0,6118,0,0,0,0,0,0,6110,0,0,40000
1,3,9,0,1,1,2020,3,8,0,0,0,0,0,0,0,0,0,0,0,0,19560,0,0,0,0,19560,0,0,0,0,35000
1,3,14,0,1,1,2020,3,12,28000,0,28000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250000
1,3,16,2,1,5,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,23,0,23,0,0,0,0,0,0,0,0,0,150000
2,3,12,0,2,2,2020,3,41,14400,0,14400,0,0,0,0,0,0,0,100006,0,125206,0,0,0,25200,0,0,0,0,0,0
1,3,7,0,1,2,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,0,8820,0,0,0,8820,0,0,0,0,0,25000
1,3,13,2,1,4,2020,3,22,53500,0,53500,0,0,0,0,0,0,0,402,40,442,0,0,0,0,0,0,0,0,0,200000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,16,0,2,2,2020,3,41,14400,0,14400,0,170000,0,0,7500,0,0,12000,0,215126,0,0,0,0,25626,0,0,0,0,250000
2,3,5,0,2,2,2020,3,13,18720,0,18720,0,0,0,0,0,0,0,0,0,12720,0,0,0,0,12720,0,0,0,0,0
1,3,16,0,1,4,2020,3,41,164000,0,164000,0,0,0,0,1000,0,0,6553,0,7554,0,0,1,0,0,0,0,0,0,275000
1,3,5,0,1,1,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000
2,3,12,0,1,1,2020,3,41,60000,0,60000,0,0,0,0,50000,0,0,10,0,50010,0,0,0,0,0,0,0,0,0,0
1,3,13,0,1,4,2020,3,38,93400,0,93400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89000
1,3,11,0,1,3,2020,3,17,0,0,0,0,0,0,0,0,0,0,0,0,42426,0,0,0,0,42426,0,0,0,0,200000
1,3,16,0,3,3,2020,3,41,266000,0,266000,0,0,0,0,0,5250,0,8922,0,31172,0,0,17000,0,0,0,0,0,0,550000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,15,0,1,2,2020,3,41,210000,0,210000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,0,1,2,2020,3,41,83000,0,83000,0,0,0,0,0,0,0,4731,0,46731,0,0,0,0,42000,0,0,0,0,250000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,12,0,1,1,2020,3,23,57000,0,57000,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,0,0,0,0,0
1,3,10,1,2,4,2020,3,21,51000,0,51000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285000
1,3,15,0,1,2,2020,3,41,0,0,-9999,-9999,0,0,0,5400,0,0,35200,0,229896,0,34000,1800,0,53496,0,0,0,0,350000
1,3,16,2,1,4,2020,3,41,250000,0,250000,0,0,0,0,350,0,0,800,0,1150,0,0,0,0,0,0,0,0,0,315000
2,3,11,1,1,5,2020,3,24,27000,0,27000,0,0,0,0,0,0,0,37,0,32059,0,0,0,0,28452,0,3570,0,0,0
1,3,16,0,1,2,2020,3,41,127000,0,126900,-100,0,0,0,0,0,0,520,0,26920,0,0,0,0,26400,0,0,0,0,400000
1,3,13,0,1,2,2020,3,41,174000,0,174000,0,0,0,0,0,0,0,26968,0,26968,0,0,0,0,0,0,0,0,0,330000
2,3,5,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,0,0,13635,0,0,0,13635,0,0,0,0,0,0
1,3,11,1,1,3,2020,3,24,57600,0,57600,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,130000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,9,0,1,3,2020,3,14,0,0,0,0,0,0,0,1013,0,0,22664,0,33697,0,0,0,0,10020,0,0,0,0,200000
1,3,6,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,0,0,21912,0,0,0,0,21912,0,0,0,0,100000
1,3,8,0,1,1,2020,3,9,0,0,0,0,0,0,0,0,0,0,5,0,20813,0,0,0,0,20808,0,0,0,0,150000
2,3,11,0,1,2,2020,3,39,96000,0,96000,0,0,0,0,0,0,0,1009,0,1009,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,0,1,2,2020,3,10,0,0,0,0,0,0,0,0,0,0,0,0,22812,0,0,0,0,22812,0,0,0,0,120000
1,3,12,2,1,4,2020,3,27,64750,500,65250,0,0,0,0,500,0,0,152,0,652,0,0,0,0,0,0,0,0,0,230000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,4,0,1,2,2020,3,19,0,0,0,0,0,0,0,0,0,0,0,0,45858,0,0,0,0,45858,0,0,0,0,4000
1,3,4,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,1,0,15529,0,2400,0,0,13128,0,0,0,0,70000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,16,0,1,3,2020,3,41,100000,0,100000,0,0,0,0,0,0,0,2050,0,5650,0,0,3600,0,0,0,0,0,0,400000
1,3,13,0,1,2,2020,3,16,27000,0,27000,0,0,0,11700,0,0,0,0,0,11700,0,0,0,0,0,0,0,0,0,140000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,0,1,1,2020,3,19,45000,0,45000,0,0,0,0,0,0,0,2033,0,2033,0,0,0,0,0,0,0,0,0,75000
1,3,4,0,1,1,2020,3,7,0,0,0,0,0,0,0,0,0,0,0,0,17226,0,0,0,0,17226,0,0,0,0,15000
1,3,16,0,1,4,2020,3,41,105800,0,105800,0,0,0,0,0,10800,0,70,0,19270,0,3600,0,0,4800,0,0,0,0,230000
1,3,14,0,1,2,2020,3,41,0,0,0,0,0,0,0,1000,0,0,3336,0,108092,0,50540,0,0,43216,0,0,0,0,425000
2,3,11,2,1,7,2020,3,25,60000,0,60000,0,0,0,0,0,0,0,21,0,21,0,0,0,0,0,0,0,0,0,0
2,3,7,2,1,3,2020,3,9,0,0,0,0,0,10008,0,0,0,0,0,0,21882,0,0,0,0,11874,0,0,0,0,0
2,3,8,0,1,1,2020,3,11,26000,0,26000,0,0,0,0,0,0,0,1134,0,1134,0,0,0,0,0,0,0,0,0,0
2,3,9,0,1,1,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2,3,1,3,1,5,2020,3,14,30000,0,30000,0,0,0,0,0,0,0,3221,0,3221,0,0,0,0,0,0,0,0,0,0
1,3,13,3,1,5,2020,3,17,40000,0,40000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,10,1,2,6,2020,3,41,124000,0,124000,0,0,0,0,50,0,0,1000,0,1350,0,0,300,0,0,0,0,0,0,145000
1,3,11,1,1,4,2020,3,33,80000,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425000
1,3,16,0,1,2,2020,3,41,150000,0,150000,0,0,0,0,0,0,0,25,0,52945,0,0,0,0,52920,0,0,0,0,700000
2,3,13,1,1,6,2020,3,19,45000,0,45000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,1,1,2,2020,3,11,13867,0,13867,0,0,0,0,0,0,0,5,0,12125,0,120,0,0,0,12000,0,0,0,75000
1,3,16,0,1,2,2020,3,31,41000,0,41000,0,0,0,0,0,0,0,502,0,35728,0,0,0,0,35226,0,0,0,0,185000
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,0,2,2,2020,3,18,0,0,0,0,0,0,0,0,0,0,1086,0,43314,0,0,0,0,29160,0,0,0,0,150000
1,3,13,3,2,6,2020,3,20,24000,0,24000,0,0,0,0,0,0,0,0,0,24610,0,0,0,8640,15970,0,0,0,0,220000
1,3,16,0,1,2,2020,3,41,90000,0,90000,0,0,0,0,5000,0,0,3167,0,34849,0,1860,0,0,22122,0,0,0,0,650000
2,3,11,1,1,5,2020,3,41,107800,0,107800,0,0,0,0,0,0,0,1501,0,1501,0,0,0,0,0,0,0,0,0,0
1,3,14,1,1,2,2020,3,36,87000,0,87000,0,0,0,1500,0,0,0,0,0,2000,0,0,500,0,0,0,0,0,0,190000
1,3,16,1,1,6,2020,3,41,129000,0,129000,0,0,0,0,0,4000,0,138,0,4138,0,0,0,0,0,0,0,0,0,300000
1,3,14,0,1,4,2020,3,35,85000,0,85000,0,0,0,0,0,0,0,2066,0,2066,0,0,0,0,0,0,0,0,0,250000
1,3,15,0,1,2,2020,3,35,87000,0,87000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,120000
1,3,12,0,1,2,2020,3,17,0,0,0,0,0,0,0,13600,0,0,30,0,40870,0,0,0,0,27240,0,0,0,0,120000
2,3,6,2,1,3,2020,3,9,20000,0,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,15,2,1,4,2020,3,41,102000,0,102000,0,0,0,0,0,0,0,665,0,6665,0,0,6000,0,0,0,0,0,0,140000
1,3,11,0,1,1,2020,3,22,46500,0,46500,0,0,0,0,0,0,0,7065,0,7065,0,0,0,0,0,0,0,0,0,150000
2,3,1,0,2,2,2020,3,28,69700,0,69700,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0
2,3,8,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,11,0,1,3,2020,3,25,62400,0,62400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85000
1,3,4,2,1,3,2020,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75000
1,3,16,0,1,2,2020,3,29,71000,0,71000,0,0,0,0,0,0,0,63,0,63,0,0,0,0,0,0,0,0,0,150000
2,3,16,0,1,3,2020,3,41,180000,0,180000,0,0,0,0,0,15000,0,2500,0,17500,0,0,0,0,0,0,0,0,0,0
2,3,14,0,1,2,2020,3,17,30000,0,30000,0,0,0,0,0,0,0,5,0,10805,10800,0,0,0,0,0,0,0,0,0
1,3,8,0,1,1,2020,3,13,0,0,0,0,0,0,0,0,0,0,0,0,31554,0,0,0,0,31554,0,0,0,0,95000
2,3,2,1,1,2,2020,3,5,0,10000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,8,0,1,1,2020,3,8,17150,0,17150,0,0,0,0,0,945,0,0,0,945,0,0,0,0,0,0,0,0,0,25000
2,3,14,1,1,2,2020,3,34,84000,0,84000,0,0,0,0,300,0,0,71,0,371,0,0,0,0,0,0,0,0,0,0
1,3,15,2,2,5,2020,3,21,43200,0,43200,0,0,0,0,0,8000,0,0,0,8000,0,0,0,0,0,0,0,0,0,70000
2,3,14,0,1,1,2020,3,27,66000,0,66000,0,0,0,0,0,0,0,398,0,398,0,0,0,0,0,0,0,0,0,0
1,3,9,0,1,1,2020,3,32,62626,0,62626,0,0,0,0,0,0,0,47,0,17345,0,0,0,0,17298,0,0,0,0,250000
1,3,14,0,1,2,2020,3,41,75000,0,75000,0,0,0,0,0,0,0,30214,0,83014,0,0,35000,0,13200,0,4600,0,0,850000
1,3,16,0,1,4,2020,3,41,74300,300,74600,0,0,0,0,6057,2500,0,54521,0,156078,0,90000,3000,0,0,0,0,0,0,725000
2,3,10,0,1,4,2020,3,33,79000,0,79000,0,0,0,0,0,1500,0,0,0,1500,0,0,0,0,0,0,0,0,0,0
2,3,5,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,1,0,14001,0,0,0,0,14000,0,0,0,0,0
2,3,3,0,1,1,2020,3,4,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,9000,0,0,0,0,0
1,3,14,0,1,4,2020,3,35,72000,0,72000,0,0,0,0,0,0,0,300,0,13080,0,0,0,0,12780,0,0,0,0,160000
2,3,10,3,2,5,2020,3,31,75000,0,75000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,12,3,1,6,2020,3,16,39000,0,39000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280000
2,3,12,0,1,2,2020,3,41,229000,0,229000,0,0,0,0,0,0,0,8100,0,22100,0,0,14000,0,0,0,0,0,0,0
1,3,3,0,1,1,2020,3,5,0,0,0,0,0,0,0,0,0,0,0,0,10938,0,0,0,0,7626,3312,0,0,0,60000
2,3,11,0,1,1,2020,3,17,41000,0,41000,0,0,0,0,0,0,0,123,0,123,0,0,0,0,0,0,0,0,0,0
2,3,8,0,1,1,2020,3,11,26000,0,26000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,12,0,1,3,2020,3,41,171000,0,171000,0,0,0,0,0,0,0,2105,0,2105,0,0,0,0,0,0,0,0,0,225000
1,3,14,0,1,2,2020,3,41,1099999,0,1099999,0,0,0,0,0,0,0,3360,0,17760,0,0,0,0,14400,0,0,0,0,350000
1,3,10,0,1,1,2020,3,41,0,0,0,0,0,0,0,0,0,0,100251,0,200877,0,0,0,0,43626,0,0,0,0,125000
1,3,14,0,1,2,2020,3,23,27000,0,27000,0,0,0,0,0,0,0,2878,0,28079,0,0,12001,0,13200,0,0,0,0,450000
1,3,11,0,1,2,2020,3,12,0,0,0,0,0,0,0,0,0,0,0,0,29634,0,0,0,0,29634,0,0,0,0,145000
1,3,12,1,2,3,2020,3,41,115000,0,115000,0,0,0,0,2,0,0,32,0,34,0,0,0,0,0,0,0,0,0,380000
1,3,9,0,1,1,2020,3,13,30000,0,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90000
2,3,11,0,2,3,2020,3,41,118000,0,118000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,10,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,0,0,12840,0,0,0,0,12840,0,0,0,0,0
1,3,5,0,1,1,2020,3,6,0,0,0,0,0,0,0,0,0,0,3,0,12609,0,0,0,0,12606,0,0,0,0,350000
2,3,11,2,1,3,2020,3,24,22044,0,22044,0,0,0,0,0,0,0,0,0,37344,0,0,0,9336,28008,0,0,0,0,0
2,3,6,0,2,2,2020,3,25,0,0,0,0,0,0,0,0,0,1400,52,0,60654,0,31200,0,0,28002,0,0,0,0,0
2,3,2,0,2,3,2020,3,35,76000,2,76004,2,0,0,0,0,0,11000,0,0,11000,0,0,0,0,0,0,0,0,0,0
2,3,12,0,3,3,2020,3,41,112000,4000,116000,0,0,0,0,0,9000,0,36131,0,45281,0,0,150,0,0,0,0,0,0,0
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,16,0,1,3,2020,3,39,95000,0,95000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160000
1,3,13,0,1,3,2020,3,28,45203,0,45203,0,0,0,0,0,0,0,1003,0,24283,0,0,0,0,23280,0,0,0,0,150000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,14,1,1,3,2020,3,27,65000,0,65000,0,0,0,0,0,0,0,452,0,452,0,0,0,0,0,0,0,0,0,125000
1,3,-1,0,0,0,2020,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,3,13,2,1,5,2020,3,1,24,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,3,16,0,1,4,2020,3,41,15000,300000,315000,0,0,0,0,0,0,0,307,0,307,0,0,0,0,0,0,0,0,0,600000
